vehicle No.,Time,state
1,96,n1_1[2]_2[1]_3[2]
1,96,n4_1[2]_2[1]_3[2]
1,96,n5_1[2]_2[1]_3[2]
1,96,n5_1[1]_2[2]_3[2]
1,96,n6_1[1]_2[2]_3[2]
1,96,n6_1[2]_2[1]_3[2]
1,96,n2_1[2]_2[2]_3[1]
1,96,n3_1[2]_2[2]_3[1]
1,96,n1_1[2]_2[2]_3[1]
1,96,n4_1[2]_2[2]_3[1]
1,96,n5_1[2]_2[2]_3[1]
1,96,n6_1[2]_2[2]_3[1]
1,96,n4_3[2]
1,96,n3_3[2]
1,96,n1_3[2]
1,96,n2_3[2]
1,96,n5_3[2]
1,96,n6_3[2]
1,96,n1_1[1]_3[2]
1,96,n4_1[1]_3[2]
1,96,n2_1[1]_3[2]
1,96,n3_1[1]_3[2]
1,96,n5_1[1]_3[2]
1,96,n6_1[1]_3[2]
1,96,n2_2[2]
1,96,n3_2[2]
1,96,n1_2[2]
1,96,n4_2[2]
1,96,n5_2[2]
1,96,n6_2[2]
1,96,n3_2[2]_3[1]
1,96,n6_2[2]_3[1]
1,96,n1_2[2]_3[1]
1,96,n4_2[2]_3[1]
1,96,n2_2[2]_3[1]
1,96,n5_2[2]_3[1]
1,96,n4_2[1]_3[2]
1,96,n1_2[1]_3[2]
1,96,n3_2[1]_3[2]
1,96,n2_2[1]_3[2]
1,96,n5_2[1]_3[2]
1,96,n6_2[1]_3[2]
1,96,n1_1[1]_2[1]_3[2]
1,96,n4_1[2]
1,96,n1_1[2]
1,96,n2_1[2]
1,96,n3_1[2]
1,96,n2_1[1]_2[1]_3[2]
1,96,n3_1[1]_2[1]_3[2]
1,96,n4_1[1]_2[1]_3[2]
1,96,n5_1[2]
1,96,n5_1[1]_2[1]_3[2]
1,96,n6_1[2]
1,96,n6_1[1]_2[1]_3[2]
1,96,n1_1[1]_2[2]
1,96,n4_1[1]_2[2]
1,96,n2_1[1]_2[2]
1,96,n3_1[1]_2[2]
1,96,n5_1[1]_2[2]
1,96,n6_1[1]_2[2]
1,96,n3_1[2]_2[1]
1,96,n1_1[2]_2[1]
1,96,n4_1[2]_2[1]
1,96,n2_1[2]_3[1]
1,96,n3_1[2]_3[1]
1,96,n1_1[2]_3[1]
1,96,n4_1[2]_3[1]
1,96,n2_1[2]_2[1]
1,96,n5_1[2]_3[1]
1,96,n5_1[2]_2[1]
1,96,n6_1[2]_3[1]
1,96,n6_1[2]_2[1]
1,97,n1_1[2]_2[2]_3[2]
1,97,n4_1[2]_2[2]_3[2]
1,97,n2_1[2]_2[2]_3[2]
1,97,n3_1[2]_2[2]_3[2]
1,97,n6_1[2]_2[2]_3[2]
1,97,n5_1[2]_2[2]_3[2]
1,97,n1_1[2]_3[2]
1,97,n4_1[2]_3[2]
1,97,n2_1[2]_3[2]
1,97,n3_1[2]_3[2]
1,97,n5_1[2]_3[2]
1,97,n6_1[2]_3[2]
1,97,n1_2[2]_3[2]
1,97,n4_2[2]_3[2]
1,97,n2_2[2]_3[2]
1,97,n3_2[2]_3[2]
1,97,n6_2[2]_3[2]
1,97,n5_2[2]_3[2]
1,97,n2_1[2]_2[2]
1,97,n3_1[2]_2[2]
1,97,n1_1[2]_2[2]
1,97,n4_1[2]_2[2]
1,97,n5_1[2]_2[2]
1,97,n6_1[2]_2[2]
1,97,n2_1[2]_2[1]_3[2]
1,97,n3_1[2]_2[1]_3[2]
1,97,n1_1[2]_2[1]_3[2]
1,97,n4_1[2]_2[1]_3[2]
1,97,n1_1[1]_2[2]_3[2]
1,97,n4_1[1]_2[2]_3[2]
1,97,n2_1[1]_2[2]_3[2]
1,97,n3_1[1]_2[2]_3[2]
1,97,n5_1[1]_2[2]_3[2]
1,97,n5_1[2]_2[1]_3[2]
1,97,n6_1[2]_2[1]_3[2]
1,97,n6_1[1]_2[2]_3[2]
1,97,n1_1[2]_2[2]_3[1]
1,97,n4_1[2]_2[2]_3[1]
1,97,n2_1[2]_2[2]_3[1]
1,97,n3_1[2]_2[2]_3[1]
1,97,n5_1[2]_2[2]_3[1]
1,97,n6_1[2]_2[2]_3[1]
1,97,n3_3[2]
1,97,n4_3[2]
1,97,n2_3[2]
1,97,n1_3[2]
1,97,n5_3[2]
1,97,n6_3[2]
1,97,n1_1[1]_3[2]
1,97,n4_1[1]_3[2]
1,97,n2_1[1]_3[2]
1,97,n3_1[1]_3[2]
1,97,n5_1[1]_3[2]
1,97,n6_1[1]_3[2]
1,97,n1_2[2]
1,97,n4_2[2]
1,97,n2_2[2]
1,97,n3_2[2]
1,97,n5_2[2]
1,97,n6_2[2]
1,97,n4_2[2]_3[1]
1,97,n6_2[2]_3[1]
1,97,n2_2[2]_3[1]
1,97,n3_2[2]_3[1]
1,97,n1_2[2]_3[1]
1,97,n5_2[2]_3[1]
1,97,n3_2[1]_3[2]
1,97,n2_2[1]_3[2]
1,97,n4_2[1]_3[2]
1,97,n1_2[1]_3[2]
1,97,n5_2[1]_3[2]
1,97,n6_2[1]_3[2]
1,97,n2_1[2]
1,97,n4_1[2]
1,97,n1_1[2]
1,97,n2_1[1]_2[1]_3[2]
1,97,n3_1[1]_2[1]_3[2]
1,97,n1_1[1]_2[1]_3[2]
1,97,n4_1[1]_2[1]_3[2]
1,97,n3_1[2]
1,97,n5_1[1]_2[1]_3[2]
1,97,n5_1[2]
1,97,n6_1[2]
1,97,n6_1[1]_2[1]_3[2]
1,97,n2_1[1]_2[2]
1,97,n3_1[1]_2[2]
1,97,n1_1[1]_2[2]
1,97,n4_1[1]_2[2]
1,97,n5_1[1]_2[2]
1,97,n6_1[1]_2[2]
1,97,n4_1[2]_3[1]
1,97,n1_1[2]_2[1]
1,97,n4_1[2]_2[1]
1,97,n2_1[2]_3[1]
1,97,n3_1[2]_3[1]
1,97,n2_1[2]_2[1]
1,97,n3_1[2]_2[1]
1,97,n1_1[2]_3[1]
1,97,n5_1[2]_2[1]
1,97,n5_1[2]_3[1]
1,97,n6_1[2]_3[1]
1,97,n6_1[2]_2[1]
1,98,n2_1[2]_2[2]_3[2]
1,98,n3_1[2]_2[2]_3[2]
1,98,n1_1[2]_2[2]_3[2]
1,98,n4_1[2]_2[2]_3[2]
1,98,n6_1[2]_2[2]_3[2]
1,98,n5_1[2]_2[2]_3[2]
1,98,n2_1[2]_3[2]
1,98,n3_1[2]_3[2]
1,98,n1_1[2]_3[2]
1,98,n4_1[2]_3[2]
1,98,n5_1[2]_3[2]
1,98,n6_1[2]_3[2]
1,98,n2_2[2]_3[2]
1,98,n3_2[2]_3[2]
1,98,n1_2[2]_3[2]
1,98,n4_2[2]_3[2]
1,98,n6_2[2]_3[2]
1,98,n5_2[2]_3[2]
1,98,n1_1[2]_2[2]
1,98,n4_1[2]_2[2]
1,98,n2_1[2]_2[2]
1,98,n3_1[2]_2[2]
1,98,n5_1[2]_2[2]
1,98,n6_1[2]_2[2]
1,98,n2_1[1]_2[2]_3[2]
1,98,n3_1[1]_2[2]_3[2]
1,98,n1_1[2]_2[1]_3[2]
1,98,n4_1[2]_2[1]_3[2]
1,98,n1_1[1]_2[2]_3[2]
1,98,n4_1[1]_2[2]_3[2]
1,98,n2_1[2]_2[1]_3[2]
1,98,n3_1[2]_2[1]_3[2]
1,98,n5_1[2]_2[1]_3[2]
1,98,n5_1[1]_2[2]_3[2]
1,98,n6_1[1]_2[2]_3[2]
1,98,n6_1[2]_2[1]_3[2]
1,98,n1_1[2]_2[2]_3[1]
1,98,n4_1[2]_2[2]_3[1]
1,98,n2_1[2]_2[2]_3[1]
1,98,n3_1[2]_2[2]_3[1]
1,98,n5_1[2]_2[2]_3[1]
1,98,n6_1[2]_2[2]_3[1]
1,98,n4_3[2]
1,98,n3_3[2]
1,98,n1_3[2]
1,98,n2_3[2]
1,98,n5_3[2]
1,98,n6_3[2]
1,98,n2_1[1]_3[2]
1,98,n3_1[1]_3[2]
1,98,n1_1[1]_3[2]
1,98,n4_1[1]_3[2]
1,98,n5_1[1]_3[2]
1,98,n6_1[1]_3[2]
1,98,n1_2[2]
1,98,n4_2[2]
1,98,n2_2[2]
1,98,n3_2[2]
1,98,n5_2[2]
1,98,n6_2[2]
1,98,n3_2[2]_3[1]
1,98,n6_2[2]_3[1]
1,98,n1_2[2]_3[1]
1,98,n4_2[2]_3[1]
1,98,n2_2[2]_3[1]
1,98,n5_2[2]_3[1]
1,98,n4_2[1]_3[2]
1,98,n1_2[1]_3[2]
1,98,n3_2[1]_3[2]
1,98,n2_2[1]_3[2]
1,98,n5_2[1]_3[2]
1,98,n6_2[1]_3[2]
1,98,n2_1[2]
1,98,n3_1[1]_2[1]_3[2]
1,98,n2_1[1]_2[1]_3[2]
1,98,n1_1[2]
1,98,n4_1[2]
1,98,n1_1[1]_2[1]_3[2]
1,98,n4_1[1]_2[1]_3[2]
1,98,n3_1[2]
1,98,n5_1[2]
1,98,n5_1[1]_2[1]_3[2]
1,98,n6_1[1]_2[1]_3[2]
1,98,n6_1[2]
1,98,n1_1[1]_2[2]
1,98,n4_1[1]_2[2]
1,98,n2_1[1]_2[2]
1,98,n3_1[1]_2[2]
1,98,n5_1[1]_2[2]
1,98,n6_1[1]_2[2]
1,98,n3_1[2]_3[1]
1,98,n1_1[2]_2[1]
1,98,n4_1[2]_2[1]
1,98,n2_1[2]_2[1]
1,98,n3_1[2]_2[1]
1,98,n1_1[2]_3[1]
1,98,n4_1[2]_3[1]
1,98,n2_1[2]_3[1]
1,98,n5_1[2]_2[1]
1,98,n5_1[2]_3[1]
1,98,n6_1[2]_2[1]
1,98,n6_1[2]_3[1]
1,99,n2_1[2]_2[2]_3[2]
1,99,n3_1[2]_2[2]_3[2]
1,99,n1_1[2]_2[2]_3[2]
1,99,n4_1[2]_2[2]_3[2]
1,99,n6_1[2]_2[2]_3[2]
1,99,n5_1[2]_2[2]_3[2]
1,99,n2_1[2]_3[2]
1,99,n3_1[2]_3[2]
1,99,n1_1[2]_3[2]
1,99,n4_1[2]_3[2]
1,99,n5_1[2]_3[2]
1,99,n6_1[2]_3[2]
1,99,n2_2[2]_3[2]
1,99,n3_2[2]_3[2]
1,99,n1_2[2]_3[2]
1,99,n4_2[2]_3[2]
1,99,n6_2[2]_3[2]
1,99,n5_2[2]_3[2]
1,99,n1_1[2]_2[2]
1,99,n4_1[2]_2[2]
1,99,n2_1[2]_2[2]
1,99,n3_1[2]_2[2]
1,99,n5_1[2]_2[2]
1,99,n6_1[2]_2[2]
1,99,n1_1[2]_2[1]_3[2]
1,99,n4_1[2]_2[1]_3[2]
1,99,n2_1[2]_2[1]_3[2]
1,99,n3_1[2]_2[1]_3[2]
1,99,n2_1[1]_2[2]_3[2]
1,99,n3_1[1]_2[2]_3[2]
1,99,n1_1[1]_2[2]_3[2]
1,99,n4_1[1]_2[2]_3[2]
1,99,n5_1[1]_2[2]_3[2]
1,99,n5_1[2]_2[1]_3[2]
1,99,n6_1[2]_2[1]_3[2]
1,99,n6_1[1]_2[2]_3[2]
1,99,n2_1[2]_2[2]_3[1]
1,99,n3_1[2]_2[2]_3[1]
1,99,n1_1[2]_2[2]_3[1]
1,99,n4_1[2]_2[2]_3[1]
1,99,n5_1[2]_2[2]_3[1]
1,99,n6_1[2]_2[2]_3[1]
1,99,n3_3[2]
1,99,n4_3[2]
1,99,n2_3[2]
1,99,n1_3[2]
1,99,n5_3[2]
1,99,n6_3[2]
1,99,n2_1[1]_3[2]
1,99,n3_1[1]_3[2]
1,99,n1_1[1]_3[2]
1,99,n4_1[1]_3[2]
1,99,n5_1[1]_3[2]
1,99,n6_1[1]_3[2]
1,99,n2_2[2]
1,99,n3_2[2]
1,99,n1_2[2]
1,99,n4_2[2]
1,99,n5_2[2]
1,99,n6_2[2]
1,99,n4_2[2]_3[1]
1,99,n6_2[2]_3[1]
1,99,n2_2[2]_3[1]
1,99,n3_2[2]_3[1]
1,99,n1_2[2]_3[1]
1,99,n5_2[2]_3[1]
1,99,n3_2[1]_3[2]
1,99,n2_2[1]_3[2]
1,99,n4_2[1]_3[2]
1,99,n1_2[1]_3[2]
1,99,n5_2[1]_3[2]
1,99,n6_2[1]_3[2]
1,99,n2_1[2]
1,99,n4_1[2]
1,99,n1_1[2]
1,99,n1_1[1]_2[1]_3[2]
1,99,n4_1[1]_2[1]_3[2]
1,99,n2_1[1]_2[1]_3[2]
1,99,n3_1[1]_2[1]_3[2]
1,99,n3_1[2]
1,99,n5_1[2]
1,99,n5_1[1]_2[1]_3[2]
1,99,n6_1[2]
1,99,n6_1[1]_2[1]_3[2]
1,99,n2_1[1]_2[2]
1,99,n3_1[1]_2[2]
1,99,n1_1[1]_2[2]
1,99,n4_1[1]_2[2]
1,99,n5_1[1]_2[2]
1,99,n6_1[1]_2[2]
1,99,n4_1[2]_2[1]
1,99,n2_1[2]_3[1]
1,99,n3_1[2]_3[1]
1,99,n2_1[2]_2[1]
1,99,n3_1[2]_2[1]
1,99,n1_1[2]_3[1]
1,99,n4_1[2]_3[1]
1,99,n1_1[2]_2[1]
1,99,n5_1[2]_2[1]
1,99,n5_1[2]_3[1]
1,99,n6_1[2]_2[1]
1,99,n6_1[2]_3[1]
1,100,n1_1[2]_2[2]_3[2]
1,100,n4_1[2]_2[2]_3[2]
1,100,n2_1[2]_2[2]_3[2]
1,100,n3_1[2]_2[2]_3[2]
1,100,n6_1[2]_2[2]_3[2]
1,100,n5_1[2]_2[2]_3[2]
1,100,n1_1[2]_3[2]
1,100,n4_1[2]_3[2]
1,100,n2_1[2]_3[2]
1,100,n3_1[2]_3[2]
1,100,n5_1[2]_3[2]
1,100,n6_1[2]_3[2]
1,100,n1_2[2]_3[2]
1,100,n4_2[2]_3[2]
1,100,n2_2[2]_3[2]
1,100,n3_2[2]_3[2]
1,100,n6_2[2]_3[2]
1,100,n5_2[2]_3[2]
1,100,n2_1[2]_2[2]
1,100,n3_1[2]_2[2]
1,100,n1_1[2]_2[2]
1,100,n4_1[2]_2[2]
1,100,n5_1[2]_2[2]
1,100,n6_1[2]_2[2]
1,100,n1_1[1]_2[2]_3[2]
1,100,n4_1[1]_2[2]_3[2]
1,100,n2_1[2]_2[1]_3[2]
1,100,n3_1[2]_2[1]_3[2]
1,100,n2_1[1]_2[2]_3[2]
1,100,n3_1[1]_2[2]_3[2]
1,100,n1_1[2]_2[1]_3[2]
1,100,n4_1[2]_2[1]_3[2]
1,100,n5_1[2]_2[1]_3[2]
1,100,n5_1[1]_2[2]_3[2]
1,100,n6_1[1]_2[2]_3[2]
1,100,n6_1[2]_2[1]_3[2]
1,100,n2_1[2]_2[2]_3[1]
1,100,n3_1[2]_2[2]_3[1]
1,100,n1_1[2]_2[2]_3[1]
1,100,n4_1[2]_2[2]_3[1]
1,100,n5_1[2]_2[2]_3[1]
1,100,n6_1[2]_2[2]_3[1]
1,100,n4_3[2]
1,100,n3_3[2]
1,100,n1_3[2]
1,100,n2_3[2]
1,100,n5_3[2]
1,100,n6_3[2]
1,100,n1_1[1]_3[2]
1,100,n4_1[1]_3[2]
1,100,n2_1[1]_3[2]
1,100,n3_1[1]_3[2]
1,100,n5_1[1]_3[2]
1,100,n6_1[1]_3[2]
1,100,n2_2[2]
1,100,n3_2[2]
1,100,n1_2[2]
1,100,n4_2[2]
1,100,n5_2[2]
1,100,n6_2[2]
1,100,n3_2[2]_3[1]
1,100,n6_2[2]_3[1]
1,100,n1_2[2]_3[1]
1,100,n4_2[2]_3[1]
1,100,n2_2[2]_3[1]
1,100,n5_2[2]_3[1]
1,100,n4_2[1]_3[2]
1,100,n1_2[1]_3[2]
1,100,n3_2[1]_3[2]
1,100,n2_2[1]_3[2]
1,100,n5_2[1]_3[2]
1,100,n6_2[1]_3[2]
1,100,n1_1[1]_2[1]_3[2]
1,100,n4_1[2]
1,100,n1_1[2]
1,100,n2_1[2]
1,100,n3_1[2]
1,100,n2_1[1]_2[1]_3[2]
1,100,n3_1[1]_2[1]_3[2]
1,100,n4_1[1]_2[1]_3[2]
1,100,n5_1[2]
1,100,n5_1[1]_2[1]_3[2]
1,100,n6_1[2]
1,100,n6_1[1]_2[1]_3[2]
1,100,n1_1[1]_2[2]
1,100,n4_1[1]_2[2]
1,100,n2_1[1]_2[2]
1,100,n3_1[1]_2[2]
1,100,n5_1[1]_2[2]
1,100,n6_1[1]_2[2]
1,100,n3_1[2]_3[1]
1,100,n1_1[2]_3[1]
1,100,n4_1[2]_3[1]
1,100,n2_1[2]_2[1]
1,100,n3_1[2]_2[1]
1,100,n1_1[2]_2[1]
1,100,n4_1[2]_2[1]
1,100,n2_1[2]_3[1]
1,100,n5_1[2]_3[1]
1,100,n5_1[2]_2[1]
1,100,n6_1[2]_2[1]
1,100,n6_1[2]_3[1]
1,101,n1_1[2]_2[2]_3[2]
1,101,n4_1[2]_2[2]_3[2]
1,101,n2_1[2]_2[2]_3[2]
1,101,n3_1[2]_2[2]_3[2]
1,101,n6_1[2]_2[2]_3[2]
1,101,n5_1[2]_2[2]_3[2]
1,101,n1_1[2]_3[2]
1,101,n4_1[2]_3[2]
1,101,n2_1[2]_3[2]
1,101,n3_1[2]_3[2]
1,101,n5_1[2]_3[2]
1,101,n6_1[2]_3[2]
1,101,n1_2[2]_3[2]
1,101,n4_2[2]_3[2]
1,101,n2_2[2]_3[2]
1,101,n3_2[2]_3[2]
1,101,n6_2[2]_3[2]
1,101,n5_2[2]_3[2]
1,101,n2_1[2]_2[2]
1,101,n3_1[2]_2[2]
1,101,n1_1[2]_2[2]
1,101,n4_1[2]_2[2]
1,101,n5_1[2]_2[2]
1,101,n6_1[2]_2[2]
1,101,n2_1[2]_2[1]_3[2]
1,101,n3_1[2]_2[1]_3[2]
1,101,n1_1[2]_2[1]_3[2]
1,101,n4_1[2]_2[1]_3[2]
1,101,n1_1[1]_2[2]_3[2]
1,101,n4_1[1]_2[2]_3[2]
1,101,n2_1[1]_2[2]_3[2]
1,101,n3_1[1]_2[2]_3[2]
1,101,n5_1[1]_2[2]_3[2]
1,101,n5_1[2]_2[1]_3[2]
1,101,n6_1[2]_2[1]_3[2]
1,101,n6_1[1]_2[2]_3[2]
1,101,n1_1[2]_2[2]_3[1]
1,101,n4_1[2]_2[2]_3[1]
1,101,n2_1[2]_2[2]_3[1]
1,101,n3_1[2]_2[2]_3[1]
1,101,n5_1[2]_2[2]_3[1]
1,101,n6_1[2]_2[2]_3[1]
1,101,n3_3[2]
1,101,n4_3[2]
1,101,n2_3[2]
1,101,n1_3[2]
1,101,n5_3[2]
1,101,n6_3[2]
1,101,n1_1[1]_3[2]
1,101,n4_1[1]_3[2]
1,101,n2_1[1]_3[2]
1,101,n3_1[1]_3[2]
1,101,n5_1[1]_3[2]
1,101,n6_1[1]_3[2]
1,101,n1_2[2]
1,101,n4_2[2]
1,101,n2_2[2]
1,101,n3_2[2]
1,101,n5_2[2]
1,101,n6_2[2]
1,101,n4_2[2]_3[1]
1,101,n6_2[2]_3[1]
1,101,n2_2[2]_3[1]
1,101,n3_2[2]_3[1]
1,101,n1_2[2]_3[1]
1,101,n5_2[2]_3[1]
1,101,n3_2[1]_3[2]
1,101,n2_2[1]_3[2]
1,101,n4_2[1]_3[2]
1,101,n1_2[1]_3[2]
1,101,n5_2[1]_3[2]
1,101,n6_2[1]_3[2]
1,101,n2_1[2]
1,101,n4_1[2]
1,101,n1_1[2]
1,101,n2_1[1]_2[1]_3[2]
1,101,n3_1[1]_2[1]_3[2]
1,101,n1_1[1]_2[1]_3[2]
1,101,n4_1[1]_2[1]_3[2]
1,101,n3_1[2]
1,101,n5_1[1]_2[1]_3[2]
1,101,n5_1[2]
1,101,n6_1[2]
1,101,n6_1[1]_2[1]_3[2]
1,101,n2_1[1]_2[2]
1,101,n3_1[1]_2[2]
1,101,n1_1[1]_2[2]
1,101,n4_1[1]_2[2]
1,101,n5_1[1]_2[2]
1,101,n6_1[1]_2[2]
1,101,n3_1[2]_3[1]
1,101,n2_1[2]_2[1]
1,101,n3_1[2]_2[1]
1,101,n1_1[2]_3[1]
1,101,n4_1[2]_3[1]
1,101,n1_1[2]_2[1]
1,101,n4_1[2]_2[1]
1,101,n2_1[2]_3[1]
1,101,n5_1[2]_3[1]
1,101,n5_1[2]_2[1]
1,101,n6_1[2]_3[1]
1,101,n6_1[2]_2[1]
1,102,n2_1[2]_2[2]_3[2]
1,102,n3_1[2]_2[2]_3[2]
1,102,n1_1[2]_2[2]_3[2]
1,102,n4_1[2]_2[2]_3[2]
1,102,n6_1[2]_2[2]_3[2]
1,102,n5_1[2]_2[2]_3[2]
1,102,n2_1[2]_3[2]
1,102,n3_1[2]_3[2]
1,102,n1_1[2]_3[2]
1,102,n4_1[2]_3[2]
1,102,n5_1[2]_3[2]
1,102,n6_1[2]_3[2]
1,102,n2_2[2]_3[2]
1,102,n3_2[2]_3[2]
1,102,n1_2[2]_3[2]
1,102,n4_2[2]_3[2]
1,102,n6_2[2]_3[2]
1,102,n5_2[2]_3[2]
1,102,n1_1[2]_2[2]
1,102,n4_1[2]_2[2]
1,102,n2_1[2]_2[2]
1,102,n3_1[2]_2[2]
1,102,n5_1[2]_2[2]
1,102,n6_1[2]_2[2]
1,102,n2_1[1]_2[2]_3[2]
1,102,n3_1[1]_2[2]_3[2]
1,102,n1_1[2]_2[1]_3[2]
1,102,n4_1[2]_2[1]_3[2]
1,102,n1_1[1]_2[2]_3[2]
1,102,n4_1[1]_2[2]_3[2]
1,102,n2_1[2]_2[1]_3[2]
1,102,n3_1[2]_2[1]_3[2]
1,102,n5_1[2]_2[1]_3[2]
1,102,n5_1[1]_2[2]_3[2]
1,102,n6_1[1]_2[2]_3[2]
1,102,n6_1[2]_2[1]_3[2]
1,102,n1_1[2]_2[2]_3[1]
1,102,n4_1[2]_2[2]_3[1]
1,102,n2_1[2]_2[2]_3[1]
1,102,n3_1[2]_2[2]_3[1]
1,102,n5_1[2]_2[2]_3[1]
1,102,n6_1[2]_2[2]_3[1]
1,102,n4_3[2]
1,102,n3_3[2]
1,102,n1_3[2]
1,102,n2_3[2]
1,102,n5_3[2]
1,102,n6_3[2]
1,102,n2_1[1]_3[2]
1,102,n3_1[1]_3[2]
1,102,n1_1[1]_3[2]
1,102,n4_1[1]_3[2]
1,102,n5_1[1]_3[2]
1,102,n6_1[1]_3[2]
1,102,n1_2[2]
1,102,n4_2[2]
1,102,n2_2[2]
1,102,n3_2[2]
1,102,n5_2[2]
1,102,n6_2[2]
1,102,n3_2[2]_3[1]
1,102,n6_2[2]_3[1]
1,102,n1_2[2]_3[1]
1,102,n4_2[2]_3[1]
1,102,n2_2[2]_3[1]
1,102,n5_2[2]_3[1]
1,102,n4_2[1]_3[2]
1,102,n1_2[1]_3[2]
1,102,n3_2[1]_3[2]
1,102,n2_2[1]_3[2]
1,102,n5_2[1]_3[2]
1,102,n6_2[1]_3[2]
1,102,n2_1[2]
1,102,n3_1[1]_2[1]_3[2]
1,102,n2_1[1]_2[1]_3[2]
1,102,n1_1[2]
1,102,n4_1[2]
1,102,n1_1[1]_2[1]_3[2]
1,102,n4_1[1]_2[1]_3[2]
1,102,n3_1[2]
1,102,n5_1[2]
1,102,n5_1[1]_2[1]_3[2]
1,102,n6_1[1]_2[1]_3[2]
1,102,n6_1[2]
1,102,n1_1[1]_2[2]
1,102,n4_1[1]_2[2]
1,102,n2_1[1]_2[2]
1,102,n3_1[1]_2[2]
1,102,n5_1[1]_2[2]
1,102,n6_1[1]_2[2]
1,102,n3_1[2]_2[1]
1,102,n1_1[2]_3[1]
1,102,n4_1[2]_3[1]
1,102,n2_1[2]_3[1]
1,102,n3_1[2]_3[1]
1,102,n1_1[2]_2[1]
1,102,n4_1[2]_2[1]
1,102,n2_1[2]_2[1]
1,102,n5_1[2]_2[1]
1,102,n5_1[2]_3[1]
1,102,n6_1[2]_3[1]
1,102,n6_1[2]_2[1]
1,103,n2_1[2]_2[2]_3[2]
1,103,n3_1[2]_2[2]_3[2]
1,103,n1_1[2]_2[2]_3[2]
1,103,n4_1[2]_2[2]_3[2]
1,103,n6_1[2]_2[2]_3[2]
1,103,n5_1[2]_2[2]_3[2]
1,103,n2_1[2]_3[2]
1,103,n3_1[2]_3[2]
1,103,n1_1[2]_3[2]
1,103,n4_1[2]_3[2]
1,103,n5_1[2]_3[2]
1,103,n6_1[2]_3[2]
1,103,n2_2[2]_3[2]
1,103,n3_2[2]_3[2]
1,103,n1_2[2]_3[2]
1,103,n4_2[2]_3[2]
1,103,n6_2[2]_3[2]
1,103,n5_2[2]_3[2]
1,103,n1_1[2]_2[2]
1,103,n4_1[2]_2[2]
1,103,n2_1[2]_2[2]
1,103,n3_1[2]_2[2]
1,103,n5_1[2]_2[2]
1,103,n6_1[2]_2[2]
1,103,n1_1[2]_2[1]_3[2]
1,103,n4_1[2]_2[1]_3[2]
1,103,n2_1[2]_2[1]_3[2]
1,103,n3_1[2]_2[1]_3[2]
1,103,n2_1[1]_2[2]_3[2]
1,103,n3_1[1]_2[2]_3[2]
1,103,n1_1[1]_2[2]_3[2]
1,103,n4_1[1]_2[2]_3[2]
1,103,n5_1[1]_2[2]_3[2]
1,103,n5_1[2]_2[1]_3[2]
1,103,n6_1[2]_2[1]_3[2]
1,103,n6_1[1]_2[2]_3[2]
1,103,n2_1[2]_2[2]_3[1]
1,103,n3_1[2]_2[2]_3[1]
1,103,n1_1[2]_2[2]_3[1]
1,103,n4_1[2]_2[2]_3[1]
1,103,n5_1[2]_2[2]_3[1]
1,103,n6_1[2]_2[2]_3[1]
1,103,n3_3[2]
1,103,n4_3[2]
1,103,n2_3[2]
1,103,n1_3[2]
1,103,n5_3[2]
1,103,n6_3[2]
1,103,n2_1[1]_3[2]
1,103,n3_1[1]_3[2]
1,103,n1_1[1]_3[2]
1,103,n4_1[1]_3[2]
1,103,n5_1[1]_3[2]
1,103,n6_1[1]_3[2]
1,103,n2_2[2]
1,103,n3_2[2]
1,103,n1_2[2]
1,103,n4_2[2]
1,103,n5_2[2]
1,103,n6_2[2]
1,103,n4_2[2]_3[1]
1,103,n6_2[2]_3[1]
1,103,n2_2[2]_3[1]
1,103,n3_2[2]_3[1]
1,103,n1_2[2]_3[1]
1,103,n5_2[2]_3[1]
1,103,n3_2[1]_3[2]
1,103,n2_2[1]_3[2]
1,103,n4_2[1]_3[2]
1,103,n1_2[1]_3[2]
1,103,n5_2[1]_3[2]
1,103,n6_2[1]_3[2]
1,103,n2_1[2]
1,103,n4_1[2]
1,103,n1_1[2]
1,103,n1_1[1]_2[1]_3[2]
1,103,n4_1[1]_2[1]_3[2]
1,103,n2_1[1]_2[1]_3[2]
1,103,n3_1[1]_2[1]_3[2]
1,103,n3_1[2]
1,103,n5_1[2]
1,103,n5_1[1]_2[1]_3[2]
1,103,n6_1[2]
1,103,n6_1[1]_2[1]_3[2]
1,103,n2_1[1]_2[2]
1,103,n3_1[1]_2[2]
1,103,n1_1[1]_2[2]
1,103,n4_1[1]_2[2]
1,103,n5_1[1]_2[2]
1,103,n6_1[1]_2[2]
1,103,n3_1[2]_2[1]
1,103,n1_1[2]_3[1]
1,103,n4_1[2]_3[1]
1,103,n1_1[2]_2[1]
1,103,n4_1[2]_2[1]
1,103,n2_1[2]_3[1]
1,103,n3_1[2]_3[1]
1,103,n2_1[2]_2[1]
1,103,n5_1[2]_3[1]
1,103,n5_1[2]_2[1]
1,103,n6_1[2]_2[1]
1,103,n6_1[2]_3[1]
1,104,n1_1[2]_2[2]_3[2]
1,104,n4_1[2]_2[2]_3[2]
1,104,n2_1[2]_2[2]_3[2]
1,104,n3_1[2]_2[2]_3[2]
1,104,n6_1[2]_2[2]_3[2]
1,104,n5_1[2]_2[2]_3[2]
1,104,n1_1[2]_3[2]
1,104,n4_1[2]_3[2]
1,104,n2_1[2]_3[2]
1,104,n3_1[2]_3[2]
